Station	Sources	Eddy	Depth 	Temp	Salinity	Oxgen	flcugl	Latitude	Longitude	Location	
66	14.11720791	0	940	3.6315	34.8977	6.07861	0.0093	53.0425	-33.5578	4	
66	13.88951101	0	965	3.6314	34.9008	6.06662	0.005	53.0425	-33.5578	4	
66	13.66181411	0	990	3.6022	34.8995	6.0774	0.0113	53.0425	-33.5578	4	
66	12.0679358	0	1015	3.6074	34.9039	6.06196	0.011	53.0425	-33.5578	4	
66	9.107876073	0	1040	3.5935	34.9052	6.05863	0.0139	53.0425	-33.5578	4	
66	11.61254199	0	1060	3.5584	34.9029	6.06812	0.0135	53.0425	-33.5578	4	
66	8.424785368	0	1085	3.5327	34.9026	6.07714	0.0119	53.0425	-33.5578	4	
66	9.107876073	0	1110	3.507	34.9027	6.08947	0.0115	53.0425	-33.5578	4	
66	8.424785368	0	1135	3.4837	34.9027	6.0939	0.009	53.0425	-33.5578	4	
66	8.880179171	0	1160	3.4606	34.9021	6.1053	0.0104	53.0425	-33.5578	4	
66	9.107876073	0	1185	3.453	34.9031	6.10368	0.0136	53.0425	-33.5578	4	
66	10.47405748	0	1210	3.4218	34.9016	6.11221	0.0093	53.0425	-33.5578	4	
66	9.107876073	0	1235	3.3862	34.8998	6.1322	0.0099	53.0425	-33.5578	4	
66	10.01866368	0	1260	3.376	34.9001	6.13865	0.0104	53.0425	-33.5578	4	
66	9.563269877	0	1285	3.3641	34.9019	6.13492	0.0125	53.0425	-33.5578	4	
66	7.969391564	0	1305	3.3452	34.9	6.1446	0.0128	53.0425	-33.5578	4	
66	7.969391564	0	1330	3.3257	34.8993	6.15461	0.0115	53.0425	-33.5578	4	
66	7.741694662	0	1355	3.3079	34.8991	6.16596	0.0113	53.0425	-33.5578	4	
66	9.563269877	0	1380	3.2922	34.8993	6.16917	0.0125	53.0425	-33.5578	4	
66	6.603210153	0	1405	3.2693	34.8999	6.17511	0.0155	53.0425	-33.5578	4	
66	8.197088466	0	1430	3.24	34.8999	6.18294	0.0117	53.0425	-33.5578	4	
66	5.464725644	0	1455	3.2199	34.9	6.18642	0.0118	53.0425	-33.5578	4	
66	6.603210153	0	1480	3.2156	34.9022	6.18451	0.0125	53.0425	-33.5578	4	
66	5.00933184	0	1505	3.2076	34.903	6.18151	0.0131	53.0425	-33.5578	4	
66	7.51399776	0	1525	3.2132	34.9055	6.1781	0.0101	53.0425	-33.5578	4	
66	5.464725644	0	1550	3.2387	34.9125	6.16979	0.0147	53.0425	-33.5578	4	
66	4.781634938	0	1575	3.2296	34.9158	6.15416	0.0125	53.0425	-33.5578	4	
66	5.464725644	0	1600	3.2243	34.9181	6.14839	0.0117	53.0425	-33.5578	4	
66	4.326241135	0	1625	3.1702	34.9125	6.14982	0.012	53.0425	-33.5578	4	
66	3.870847331	0	1650	3.1597	34.9145	6.15335	0.0121	53.0425	-33.5578	4	
66	4.781634938	0	1675	3.1523	34.9167	6.14903	0.0115	53.0425	-33.5578	4	
66	3.643150429	0	1700	3.1374	34.9174	6.13972	0.013	53.0425	-33.5578	4	
66	5.237028742	0	1725	3.1618	34.924	6.12886	0.0136	53.0425	-33.5578	4	
66	3.643150429	0	1745	3.1327	34.9223	6.12675	0.0145	53.0425	-33.5578	4	
66	4.553938037	0	1770	3.1322	34.925	6.12583	0.0132	53.0425	-33.5578	4	
66	4.553938037	0	1795	3.1332	34.9297	6.11348	0.0121	53.0425	-33.5578	4	
66	4.098544233	0	1820	3.1418	34.9352	6.10333	0.0102	53.0425	-33.5578	4	
66	6.375513251	0	1845	3.1144	34.9347	6.09952	0.0106	53.0425	-33.5578	4	
66	3.870847331	0	1870	3.1086	34.936	6.09743	0.0106	53.0425	-33.5578	4	
66	4.326241135	0	1895	3.0996	34.938	6.09043	0.0109	53.0425	-33.5578	4	
66	4.326241135	0	1920	3.1262	34.9477	6.07944	0.0096	53.0425	-33.5578	4	
66	5.464725644	0	1945	3.1076	34.9472	6.07377	0.0121	53.0425	-33.5578	4	
66	3.643150429	0	1970	3.1075	34.9503	6.07087	0.0101	53.0425	-33.5578	4	
66	3.643150429	0	1995	3.0951	34.9534	6.06369	0.0102	53.0425	-33.5578	4	
66	4.326241135	0	2020	3.1057	34.9575	6.05977	0.0093	53.0425	-33.5578	4	
66	3.643150429	0	2040	3.0997	34.9576	6.05803	0.016	53.0425	-33.5578	4	
66	4.326241135	0	2065	3.1008	34.9608	6.05145	0.0144	53.0425	-33.5578	4	
66	4.781634938	0	2090	3.0624	34.9591	6.05296	0.0128	53.0425	-33.5578	4	
66	6.830907055	0	2115	3.0504	34.962	6.04833	0.0157	53.0425	-33.5578	4	
66	5.00933184	0	2140	3.0541	34.964	6.04327	0.0128	53.0425	-33.5578	4	
66	1.821575215	0	2165	3.0307	34.9634	6.04297	0.0139	53.0425	-33.5578	4	
66	2.276969018	0	2190	3.0105	34.9634	6.04126	0.011	53.0425	-33.5578	4	
66	2.732362822	0	2215	3.0054	34.9642	6.03841	0.0125	53.0425	-33.5578	4	
66	4.553938037	0	2240	3.0042	34.9669	6.03479	0.0151	53.0425	-33.5578	4	
66	3.415453527	0	2265	3.006	34.9687	6.03188	0.0125	53.0425	-33.5578	4	
66	4.781634938	0	2290	3.003	34.9703	6.03022	0.0132	53.0425	-33.5578	4	
66	4.326241135	0	2315	2.9985	34.9715	6.02924	0.0141	53.0425	-33.5578	4	
66	4.326241135	0	2335	2.9897	34.9725	6.02593	0.0098	53.0425	-33.5578	4	
66	5.464725644	0	2360	2.9875	34.9744	6.02457	0.0129	53.0425	-33.5578	4	
66	3.643150429	0	2385	2.9835	34.9751	6.02353	0.0146	53.0425	-33.5578	4	
66	5.692422546	0	2410	2.9754	34.9754	6.02367	0.0138	53.0425	-33.5578	4	
66	4.553938037	0	2435	2.9674	34.9759	6.02328	0.0156	53.0425	-33.5578	4	
66	3.415453527	0	2460	2.9576	34.9761	6.02189	0.012	53.0425	-33.5578	4	
66	3.187756626	0	2485	2.9445	34.9765	6.02175	0.0133	53.0425	-33.5578	4	
66	3.187756626	0	2510	2.9422	34.9768	6.01822	0.0166	53.0425	-33.5578	4	
66	3.187756626	0	2535	2.9287	34.9766	6.01902	0.0179	53.0425	-33.5578	4	
66	3.870847331	0	2560	2.9218	34.9766	6.01478	0.0125	53.0425	-33.5578	4	
66	4.098544233	0	2585	2.9165	34.9765	6.01392	0.0134	53.0425	-33.5578	4	
66	3.187756626	0	2610	2.9082	34.9769	6.0117	0.0149	53.0425	-33.5578	4	
66	3.415453527	0	2630	2.9082	34.977	6.01027	0.0159	53.0425	-33.5578	4	
66	2.960059724	0	2655	2.9046	34.9771	6.00971	0.0149	53.0425	-33.5578	4	
66	2.049272116	0	2680	2.9033	34.977	6.00712	0.0128	53.0425	-33.5578	4	
68	71.97461739	0	310	5.5764	34.9275	5.36674	0.0147	53.1238	-34.7467	4	
68	48.60022396	0	335	5.3904	34.9254	5.34947	0.0148	53.1238	-34.7467	4	
68	48.36879433	0	360	5.1775	34.9266	5.35171	0.0122	53.1238	-34.7467	4	
68	41.19447555	0	385	5.1253	34.9371	5.33864	0.0175	53.1238	-34.7467	4	
68	40.73161627	0	405	5.0661	34.9356	5.34984	0.0173	53.1238	-34.7467	4	
68	30.08585293	0	430	4.9315	34.9294	5.38371	0.015	53.1238	-34.7467	4	
68	22.44867488	0	455	4.7847	34.9268	5.44854	0.0172	53.1238	-34.7467	4	
68	18.51437103	0	480	4.7176	34.9305	5.46086	0.0182	53.1238	-34.7467	4	
68	19.67151922	0	505	4.6066	34.9285	5.51555	0.0099	53.1238	-34.7467	4	
68	15.04292647	0	525	4.5569	34.9275	5.53674	0.0101	53.1238	-34.7467	4	
68	17.12579321	0	550	4.5128	34.9279	5.56244	0.0161	53.1238	-34.7467	4	
68	16.66293393	0	575	4.4196	34.9262	5.61258	0.0138	53.1238	-34.7467	4	
68	14.81149683	0	600	4.3356	34.9244	5.66318	0.0145	53.1238	-34.7467	4	
68	14.34863755	0	625	4.232	34.9249	5.7204	0.0174	53.1238	-34.7467	4	
68	13.422919	0	650	4.2037	34.9253	5.75171	0.0155	53.1238	-34.7467	4	
68	10.18290407	0	675	4.1178	34.9217	5.78742	0.0159	53.1238	-34.7467	4	
68	15.50578574	0	700	4.0127	34.9143	5.86345	0.0142	53.1238	-34.7467	4	
68	12.72863009	0	720	4.0026	34.9134	5.87149	0.012	53.1238	-34.7467	4	
68	14.58006719	0	745	3.9535	34.9115	5.90041	0.0133	53.1238	-34.7467	4	
68	12.26577081	0	770	3.8985	34.91	5.9296	0.0154	53.1238	-34.7467	4	
68	11.5714819	0	795	3.851	34.9082	5.95078	0.0138	53.1238	-34.7467	4	
68	15.50578574	0	820	3.8198	34.9081	5.97084	0.0118	53.1238	-34.7467	4	
68	13.88577828	0	845	3.7725	34.9063	5.98895	0.0144	53.1238	-34.7467	4	
68	18.2829414	0	865	3.7602	34.9075	5.99677	0.0119	53.1238	-34.7467	4	
68	13.19148936	0	890	3.764	34.9102	5.9819	0.0124	53.1238	-34.7467	4	
68	12.26577081	0	915	3.7361	34.91	5.98937	0.0115	53.1238	-34.7467	4	
68	17.35722284	0	940	3.7201	34.9106	5.99007	0.0114	53.1238	-34.7467	4	
68	13.422919	0	965	3.6999	34.9104	5.99553	0.0117	53.1238	-34.7467	4	
68	13.422919	0	990	3.6821	34.9106	6.00301	0.0133	53.1238	-34.7467	4	
68	14.34863755	0	1015	3.649	34.9111	6.01272	0.0112	53.1238	-34.7467	4	
68	14.58006719	0	1035	3.6349	34.9108	6.01644	0.0113	53.1238	-34.7467	4	
68	12.49720045	0	1060	3.603	34.9098	6.03026	0.0111	53.1238	-34.7467	4	
68	13.88577828	0	1085	3.5651	34.9095	6.0481	0.0095	53.1238	-34.7467	4	
68	9.951474431	0	1110	3.5462	34.9108	6.05394	0.012	53.1238	-34.7467	4	
68	11.34005226	0	1135	3.5121	34.9094	6.06892	0.0155	53.1238	-34.7467	4	
68	10.64576334	0	1160	3.4906	34.909	6.07645	0.0128	53.1238	-34.7467	4	
68	16.89436357	0	1185	3.458	34.9076	6.09361	0.0124	53.1238	-34.7467	4	
68	9.257185517	0	1210	3.4322	34.9071	6.10736	0.0125	53.1238	-34.7467	4	
68	5.322881672	0	1235	3.4174	34.9073	6.10968	0.0133	53.1238	-34.7467	4	
68	7.637178052	0	1255	3.4048	34.9081	6.11478	0.0103	53.1238	-34.7467	4	
68	7.405748414	0	1280	3.381	34.908	6.12473	0.013	53.1238	-34.7467	4	
68	8.331466965	0	1305	3.3641	34.9085	6.12977	0.0107	53.1238	-34.7467	4	
68	5.785740948	0	1330	3.3377	34.9095	6.13794	0.012	53.1238	-34.7467	4	
68	5.55431131	0	1355	3.3289	34.9097	6.14192	0.0088	53.1238	-34.7467	4	
68	5.322881672	0	1380	3.3151	34.9116	6.14533	0.009	53.1238	-34.7467	4	
68	5.55431131	0	1405	3.2905	34.9114	6.14955	0.0116	53.1238	-34.7467	4	
68	4.860022396	0	1430	3.2574	34.9098	6.15971	0.0131	53.1238	-34.7467	4	
68	4.860022396	0	1450	3.243	34.9111	6.161	0.0122	53.1238	-34.7467	4	
68	4.397163121	0	1475	3.2269	34.9141	6.15946	0.0112	53.1238	-34.7467	4	
68	5.55431131	0	1500	3.2154	34.9164	6.15189	0.0119	53.1238	-34.7467	4	
68	4.397163121	0	1525	3.2021	34.9182	6.1483	0.011	53.1238	-34.7467	4	
68	4.165733483	0	1550	3.201	34.9203	6.14479	0.0121	53.1238	-34.7467	4	
68	6.7114595	0	1575	3.1927	34.9223	6.13814	0.0096	53.1238	-34.7467	4	
68	5.322881672	0	1600	3.1858	34.9231	6.13522	0.0091	53.1238	-34.7467	4	
68	3.240014931	0	1625	3.1713	34.9249	6.13286	0.0147	53.1238	-34.7467	4	
68	2.545726017	0	1645	3.1664	34.9259	6.12825	0.0119	53.1238	-34.7467	4	
68	4.628592758	0	1670	3.1631	34.9287	6.12089	0.0135	53.1238	-34.7467	4	
68	7.868607689	0	1695	3.1512	34.9312	6.11629	0.01	53.1238	-34.7467	4	
68	7.174318776	0	1720	3.1472	34.9363	6.10688	0.0106	53.1238	-34.7467	4	
68	2.545726017	0	1745	3.1363	34.9422	6.09792	0.0127	53.1238	-34.7467	4	
68	4.165733483	0	1770	3.1315	34.9478	6.08923	0.0101	53.1238	-34.7467	4	
68	6.480029862	0	1795	3.1267	34.9506	6.07887	0.0128	53.1238	-34.7467	4	
68	4.397163121	0	1820	3.1104	34.9539	6.07294	0.0128	53.1238	-34.7467	4	
68	5.55431131	0	1845	3.1007	34.9572	6.06463	0.015	53.1238	-34.7467	4	
68	4.860022396	0	1870	3.0796	34.9605	6.06112	0.0171	53.1238	-34.7467	4	
68	4.628592758	0	1890	3.0666	34.9624	6.05684	0.0152	53.1238	-34.7467	4	
68	4.165733483	0	1915	3.0596	34.964	6.05392	0.0147	53.1238	-34.7467	4	
68	4.165733483	0	1940	3.0448	34.9666	6.04813	0.0119	53.1238	-34.7467	4	
68	4.397163121	0	1965	3.0388	34.9682	6.04737	0.0112	53.1238	-34.7467	4	
68	3.240014931	0	1990	3.0295	34.9698	6.04387	0.0123	53.1238	-34.7467	4	
68	2.545726017	0	2015	3.0132	34.9722	6.0437	0.0172	53.1238	-34.7467	4	
68	2.314296379	0	2040	3.0083	34.9733	6.04013	0.0129	53.1238	-34.7467	4	
68	4.628592758	0	2065	3.0056	34.9739	6.04013	0.0117	53.1238	-34.7467	4	
68	3.008585293	0	2090	2.9861	34.975	6.03544	0.0157	53.1238	-34.7467	4	
68	4.628592758	0	2115	2.9846	34.9751	6.03453	0.0142	53.1238	-34.7467	4	
70	128.6748787	0	310	5.6501	34.9336	5.32288	0.0153	53.0043	-34.9157	4	
70	111.3176558	0	335	5.431	34.9311	5.31631	0.0153	53.0043	-34.9157	4	
70	75.90892124	0	360	5.2948	34.9372	5.32633	0.0169	53.0043	-34.9157	4	
70	63.64315043	0	385	5.2409	34.9453	5.32	0.0152	53.0043	-34.9157	4	
70	49.52594252	0	405	5.2201	34.9557	5.30114	0.0157	53.0043	-34.9157	4	
70	37.49160134	0	430	5.0031	34.9456	5.38003	0.0131	53.0043	-34.9157	4	
70	30.31728257	0	455	5.0089	34.9577	5.35276	0.0154	53.0043	-34.9157	4	
70	26.845838	0	480	4.9157	34.9584	5.39017	0.018	53.0043	-34.9157	4	
70	32.16871967	0	505	4.8515	34.9571	5.42828	0.0146	53.0043	-34.9157	4	
70	21.9858156	0	525	4.7508	34.9544	5.46727	0.0163	53.0043	-34.9157	4	
70	22.68010452	0	550	4.601	34.948	5.54034	0.016	53.0043	-34.9157	4	
70	22.21724524	0	575	4.4696	34.9397	5.61758	0.0141	53.0043	-34.9157	4	
70	18.74580067	0	600	4.3886	34.9342	5.65897	0.0122	53.0043	-34.9157	4	
70	17.12579321	0	625	4.2977	34.9305	5.70326	0.0131	53.0043	-34.9157	4	
70	16.66293393	0	650	4.2519	34.9331	5.74236	0.0127	53.0043	-34.9157	4	
70	16.89436357	0	675	4.1363	34.9277	5.78876	0.0126	53.0043	-34.9157	4	
70	14.81149683	0	700	4.0481	34.9201	5.85587	0.0157	53.0043	-34.9157	4	
70	17.82008212	0	725	3.965	34.9167	5.89846	0.0129	53.0043	-34.9157	4	
70	13.88577828	0	745	3.9331	34.9162	5.91915	0.0125	53.0043	-34.9157	4	
70	17.35722284	0	770	3.8758	34.9153	5.93881	0.015	53.0043	-34.9157	4	
70	14.58006719	0	795	3.856	34.9144	5.95313	0.0136	53.0043	-34.9157	4	
70	16.20007465	0	820	3.8244	34.9176	5.97169	0.0127	53.0043	-34.9157	4	
70	16.66293393	0	845	3.8012	34.9164	5.96584	0.0088	53.0043	-34.9157	4	
70	14.34863755	0	865	3.7763	34.9146	5.97774	0.0106	53.0043	-34.9157	4	
70	16.20007465	0	890	3.7539	34.9154	5.98833	0.0132	53.0043	-34.9157	4	
70	15.50578574	0	915	3.7351	34.9156	5.99002	0.014	53.0043	-34.9157	4	
70	18.97723031	0	940	3.7159	34.9153	6.00128	0.0137	53.0043	-34.9157	4	
70	15.04292647	0	965	3.7037	34.9145	6.00415	0.0112	53.0043	-34.9157	4	
70	16.43150429	0	990	3.6367	34.9105	6.03675	0.011	53.0043	-34.9157	4	
70	17.58865248	0	1015	3.6247	34.9107	6.04259	0.0153	53.0043	-34.9157	4	
70	16.43150429	0	1040	3.5992	34.9094	6.04797	0.0139	53.0043	-34.9157	4	
70	13.19148936	0	1060	3.5874	34.9095	6.0552	0.0082	53.0043	-34.9157	4	
70	11.80291153	0	1085	3.5713	34.9113	6.06031	0.0119	53.0043	-34.9157	4	
70	12.49720045	0	1110	3.5422	34.9096	6.06933	0.0083	53.0043	-34.9157	4	
70	15.73721538	0	1135	3.5264	34.9101	6.07422	0.0125	53.0043	-34.9157	4	
70	8.562896603	0	1160	3.4848	34.9083	6.09534	0.0097	53.0043	-34.9157	4	
70	9.951474431	0	1185	3.4244	34.9075	6.11346	0.0097	53.0043	-34.9157	4	
70	11.5714819	0	1210	3.3787	34.9054	6.13669	0.0127	53.0043	-34.9157	4	
70	8.794326241	0	1235	3.3588	34.9043	6.1472	0.0118	53.0043	-34.9157	4	
70	8.331466965	0	1255	3.3367	34.9028	6.15557	0.0137	53.0043	-34.9157	4	
70	9.257185517	0	1280	3.3265	34.9026	6.16257	0.0095	53.0043	-34.9157	4	
70	11.34005226	0	1305	3.3165	34.9027	6.16266	0.0125	53.0043	-34.9157	4	
70	10.41433371	0	1330	3.3091	34.9049	6.16563	0.009	53.0043	-34.9157	4	
70	9.951474431	0	1355	3.295	34.9044	6.17057	0.011	53.0043	-34.9157	4	
70	7.405748414	0	1380	3.2634	34.9042	6.17732	0.0107	53.0043	-34.9157	4	
70	6.248600224	0	1400	3.2391	34.904	6.18388	0.0104	53.0043	-34.9157	4	
70	7.637178052	0	1425	3.2346	34.9051	6.18644	0.0103	53.0043	-34.9157	4	
70	5.785740948	0	1450	3.2233	34.9054	6.18806	0.015	53.0043	-34.9157	4	
70	3.471444569	0	1475	3.2207	34.91	6.17557	0.0141	53.0043	-34.9157	4	
70	5.091452034	0	1500	3.2227	34.9115	6.17046	0.0114	53.0043	-34.9157	4	
70	5.785740948	0	1525	3.2216	34.9151	6.16293	0.0095	53.0043	-34.9157	4	
70	4.397163121	0	1550	3.2212	34.9173	6.15553	0.0111	53.0043	-34.9157	4	
70	5.785740948	0	1575	3.2163	34.9182	6.15212	0.0109	53.0043	-34.9157	4	
70	4.165733483	0	1600	3.193	34.9207	6.14842	0.0136	53.0043	-34.9157	4	
70	3.240014931	0	1625	3.1702	34.925	6.14285	0.0122	53.0043	-34.9157	4	
70	5.785740948	0	1645	3.1683	34.9257	6.13553	0.014	53.0043	-34.9157	4	
70	6.480029862	0	1670	3.1673	34.9272	6.13387	0.0107	53.0043	-34.9157	4	
70	4.397163121	0	1695	3.1537	34.9324	6.12609	0.0129	53.0043	-34.9157	4	
70	2.545726017	0	1720	3.1335	34.9417	6.10668	0.0125	53.0043	-34.9157	4	
72	33.78872714	0	310	6.2288	34.9618	5.3183	0.016	53.3025	-35.5097	4	
72	44.43449048	0	335	6.0465	34.9733	5.22214	0.0153	53.3025	-35.5097	4	
72	44.20306084	0	360	5.9278	34.9787	5.1584	0.0176	53.3025	-35.5097	4	
72	47.21164614	0	380	5.8163	34.9853	5.11239	0.0142	53.3025	-35.5097	4	
72	48.60022396	0	405	5.6744	34.9843	5.10701	0.0161	53.3025	-35.5097	4	
72	37.49160134	0	430	5.4965	34.9777	5.142	0.0157	53.3025	-35.5097	4	
72	35.87159388	0	455	5.3413	34.9794	5.18006	0.0183	53.3025	-35.5097	4	
72	35.17730496	0	480	5.2888	34.9787	5.20064	0.0155	53.3025	-35.5097	4	
72	34.25158641	0	500	5.2005	34.9764	5.22586	0.0149	53.3025	-35.5097	4	
72	24.76297126	0	525	4.9549	34.9673	5.31063	0.0159	53.3025	-35.5097	4	
72	15.73721538	0	550	4.7724	34.9546	5.41701	0.014	53.3025	-35.5097	4	
72	17.35722284	0	575	4.6517	34.9476	5.49544	0.0158	53.3025	-35.5097	4	
72	16.89436357	0	600	4.5348	34.9382	5.54483	0.0147	53.3025	-35.5097	4	
72	14.11720791	0	625	4.4118	34.933	5.61497	0.0138	53.3025	-35.5097	4	
72	18.74580067	0	650	4.3389	34.9308	5.66619	0.0134	53.3025	-35.5097	4	
72	14.11720791	0	675	4.2486	34.9266	5.70349	0.0122	53.3025	-35.5097	4	
72	15.50578574	0	700	4.2293	34.9295	5.73591	0.0173	53.3025	-35.5097	4	
72	11.80291153	0	720	4.1646	34.9262	5.76492	0.0133	53.3025	-35.5097	4	
72	12.03434117	0	745	4.1389	34.9273	5.78731	0.0129	53.3025	-35.5097	4	
72	13.422919	0	770	4.082	34.9247	5.815	0.0136	53.3025	-35.5097	4	
72	12.72863009	0	795	4.049	34.9252	5.83875	0.0134	53.3025	-35.5097	4	
72	13.19148936	0	820	3.9753	34.9218	5.87155	0.0164	53.3025	-35.5097	4	
72	14.58006719	0	840	3.9441	34.922	5.88929	0.012	53.3025	-35.5097	4	
72	9.951474431	0	865	3.8891	34.92	5.91054	0.0118	53.3025	-35.5097	4	
72	9.025755879	0	880	3.8716	34.9199	5.92111	0.0113	53.3025	-35.5097	4	
72	11.5714819	0	905	3.8339	34.9177	5.93557	0.0087	53.3025	-35.5097	4	
72	9.025755879	0	930	3.8147	34.9179	5.94454	0.0115	53.3025	-35.5097	4	
72	10.41433371	0	950	3.8058	34.9202	5.94859	0.0134	53.3025	-35.5097	4	
72	12.03434117	0	975	3.7929	34.9201	5.95192	0.0125	53.3025	-35.5097	4	
72	9.951474431	0	1000	3.7572	34.921	5.96407	0.0151	53.3025	-35.5097	4	
72	11.80291153	0	1025	3.7405	34.9207	5.97621	0.0129	53.3025	-35.5097	4	
72	11.80291153	0	1050	3.7252	34.9198	5.98016	0.013	53.3025	-35.5097	4	
72	9.720044793	0	1075	3.699	34.9191	5.9913	0.0145	53.3025	-35.5097	4	
72	12.96005972	0	1095	3.6675	34.9178	6.00368	0.0107	53.3025	-35.5097	4	
72	9.720044793	0	1120	3.6237	34.9163	6.01785	0.0103	53.3025	-35.5097	4	
72	8.100037327	0	1145	3.6051	34.9167	6.02778	0.0099	53.3025	-35.5097	4	
72	7.174318776	0	1170	3.586	34.9175	6.03867	0.0104	53.3025	-35.5097	4	
72	11.80291153	0	1195	3.5544	34.9167	6.05137	0.0121	53.3025	-35.5097	4	
72	5.55431131	0	1220	3.5367	34.9172	6.05919	0.0116	53.3025	-35.5097	4	
72	7.405748414	0	1245	3.5081	34.9166	6.07107	0.0108	53.3025	-35.5097	4	
72	6.248600224	0	1270	3.4924	34.9167	6.08175	0.0092	53.3025	-35.5097	4	
72	7.637178052	0	1290	3.4636	34.9165	6.0888	0.0131	53.3025	-35.5097	4	
72	6.942889138	0	1315	3.4269	34.917	6.10436	0.0124	53.3025	-35.5097	4	
72	5.55431131	0	1340	3.399	34.9181	6.11419	0.0108	53.3025	-35.5097	4	
72	4.860022396	0	1365	3.37	34.9172	6.11975	0.0122	53.3025	-35.5097	4	
72	3.702874207	0	1390	3.3572	34.9178	6.12798	0.014	53.3025	-35.5097	4	
72	4.165733483	0	1415	3.3474	34.9199	6.12609	0.0104	53.3025	-35.5097	4	
72	4.860022396	0	1440	3.3275	34.9254	6.12685	0.0109	53.3025	-35.5097	4	
72	3.471444569	0	1465	3.3128	34.9287	6.11839	0.0101	53.3025	-35.5097	4	
72	4.397163121	0	1490	3.3054	34.9304	6.11595	0.0104	53.3025	-35.5097	4	
72	4.397163121	0	1510	3.2888	34.9346	6.11028	0.0084	53.3025	-35.5097	4	
72	3.934303845	0	1535	3.28	34.9378	6.10742	0.0124	53.3025	-35.5097	4	
72	3.934303845	0	1560	3.2747	34.9396	6.09956	0.0117	53.3025	-35.5097	4	
72	3.008585293	0	1585	3.2657	34.9424	6.09504	0.0141	53.3025	-35.5097	4	
72	2.314296379	0	1610	3.2593	34.9444	6.08839	0.0144	53.3025	-35.5097	4	
72	4.397163121	0	1635	3.2504	34.9465	6.0836	0.0094	53.3025	-35.5097	4	
72	3.934303845	0	1655	3.2456	34.9482	6.0819	0.0099	53.3025	-35.5097	4	
72	4.165733483	0	1680	3.2428	34.9526	6.07216	0.0137	53.3025	-35.5097	4	
72	3.702874207	0	1705	3.2325	34.9548	6.06883	0.0083	53.3025	-35.5097	4	
72	5.55431131	0	1730	3.2158	34.9579	6.06391	0.0129	53.3025	-35.5097	4	
72	5.785740948	0	1755	3.2031	34.9601	6.05895	0.0122	53.3025	-35.5097	4	
72	2.777155655	0	1780	3.1944	34.9615	6.05541	0.0154	53.3025	-35.5097	4	
72	4.165733483	0	1805	3.1786	34.9632	6.05017	0.013	53.3025	-35.5097	4	
72	2.777155655	0	1830	3.1607	34.9661	6.05172	0.0124	53.3025	-35.5097	4	
72	2.314296379	0	1855	3.146	34.9676	6.04535	0.0111	53.3025	-35.5097	4	
72	2.082866741	0	1880	3.1259	34.9695	6.04297	0.0126	53.3025	-35.5097	4	
72	3.702874207	0	1900	3.1197	34.9705	6.04258	0.0119	53.3025	-35.5097	4	
72	2.545726017	0	1925	3.1126	34.9711	6.04056	0.016	53.3025	-35.5097	4	
72	3.471444569	0	1950	3.1084	34.9714	6.03899	0.0127	53.3025	-35.5097	4	
72	3.240014931	0	1975	3.1033	34.9721	6.03873	0.0127	53.3025	-35.5097	4	
72	4.628592758	0	2000	3.0939	34.9726	6.03939	0.0114	53.3025	-35.5097	4	
72	1.388577828	0	2025	3.0928	34.9731	6.03441	0.0151	53.3025	-35.5097	4	
72	2.314296379	0	2050	3.0884	34.9737	6.0334	0.0113	53.3025	-35.5097	4	
72	2.777155655	0	2075	3.0885	34.9735	6.03135	0.0114	53.3025	-35.5097	4	
72	3.008585293	0	2100	3.0806	34.9743	6.03167	0.0117	53.3025	-35.5097	4	
72	3.702874207	0	2125	3.0818	34.9746	6.03136	0.0108	53.3025	-35.5097	4	
72	2.314296379	0	2150	3.0755	34.9748	6.03059	0.0128	53.3025	-35.5097	4	
72	2.314296379	0	2170	3.0731	34.975	6.02832	0.0139	53.3025	-35.5097	4	
72	2.777155655	0	2195	3.0728	34.975	6.02856	0.0112	53.3025	-35.5097	4	
72	3.702874207	0	2220	3.0731	34.9751	6.02897	0.014	53.3025	-35.5097	4	
72	2.082866741	0	2245	3.0752	34.9752	6.02814	0.0144	53.3025	-35.5097	4	
72	2.082866741	0	2270	3.0772	34.9753	6.02572	0.0149	53.3025	-35.5097	4	
72	0.925718552	0	2295	3.0776	34.9752	6.02577	0.0124	53.3025	-35.5097	4	
72	2.777155655	0	2320	3.0765	34.9749	6.02433	0.0152	53.3025	-35.5097	4	
72	2.545726017	0	2345	3.0767	34.9751	6.02434	0.0125	53.3025	-35.5097	4	
72	1.388577828	0	2370	3.0774	34.9752	6.02313	0.0124	53.3025	-35.5097	4	
72	2.545726017	0	2395	3.0794	34.9753	6.02169	0.0122	53.3025	-35.5097	4	
72	1.388577828	0	2405	3.0785	34.9752	6.02299	0.0144	53.3025	-35.5097	4	
74	68.30907055	0	310	5.3457	34.9029	5.68721	0.0162	53.2925	-36.7673	4	
74	68.53676745	0	335	5.1525	34.9089	5.57427	0.0127	53.2925	-36.7673	4	
74	66.94288914	0	360	4.9808	34.8996	5.59459	0.0114	53.2925	-36.7673	4	
74	57.83501306	0	385	4.8732	34.9033	5.59156	0.0121	53.2925	-36.7673	4	
74	49.8656215	0	405	4.8372	34.9103	5.58064	0.012	53.2925	-36.7673	4	
74	37.3422919	0	430	4.7484	34.9104	5.59719	0.0149	53.2925	-36.7673	4	
74	28.46211273	0	455	4.6678	34.9122	5.6008	0.0161	53.2925	-36.7673	4	
